CAMX IPR data extraction by EXT_IPR,CAMx v3.10 OTAG Test problem July 07                                            
The header from the first CAMx IPR file follows: 
     95188,      0.00,     95189,      0.00
Number of grids: ,         2
x-origin,y-origin,# cols,# rows,x-width,y-width
  -99.0000,   26.0000,        64,        63,    0.5000,    0.3333
  -91.8333,   32.1110,       137,       110,    0.1667,    0.1111
Number of species: ,        15
NO        
NO2       
O3        
PAR       
TOL       
ETH       
OLE       
PAN       
ISOP      
XYL       
FORM      
ALD2      
HNO3      
NXOY      
NTR       
Number of sub-domains: ,         2
grid #,I-begin,I-end,J-begin,J-end,Layer-begin,Layer-end
         1,         8,        12,         9,        13,         1,         5
         2,       107,       110,        78,        82,         1,         7
Number of processes: ,        24
Initial concentration    
Chemistry                
Area emissions           
Point source emissions   
Plume-in-Grid change     
West boundary advection  
East boundary advection  
South boundary advection 
North boundary advection 
Bottom boundary advection
Top boundary advection   
Dilution in the vertical 
West boundary diffusion  
East boundary diffusion  
South boundary diffusion 
North boundary diffusion 
Bottom boundary diffusion
Top boundary diffusion   
Dry deposition           
Wet deposition           
Fastaero                 
Final concentration      
Units conversion         
Average cell volume      
End of the CAMx IPR file header.
EXT_IPR extracted data for the following cells:  
grid #,I-begin,I-end,J-begin,J-end,Layer-begin,Layer-end
         2,       107,       110,        78,        82,         1,         7
The extracted data follow: 
Date,Time,Species,Initial concentration    ,Chemistry                ,Area emissions           ,Point source emissions   ,Plume-in-Grid change     ,West boundary advection  ,East boundary advection  ,South boundary advection ,North boundary advection ,Bottom boundary advection,Top boundary advection   ,Dilution in the vertical ,West boundary diffusion  ,East boundary diffusion  ,South boundary diffusion ,North boundary diffusion ,Bottom boundary diffusion,Top boundary diffusion   ,Dry deposition           ,Wet deposition           ,Fastaero                 ,Final concentration      ,Units conversion         ,Total Volume             ,Absolute Error,Relative Error
     95189,    300.00,FORM      , 0.14182298E+01, 0.44597662E-02, 0.20309826E-01, 0.67792274E-02, 0.00000000E+00, 0.49803039E+00,-0.43818411E+00, 0.28122392E+00,-0.32928523E+00, 0.00000000E+00,-0.20476191E-02, 0.00000000E+00, 0.74607851E-04,-0.24709612E-03,-0.89841364E-04, 0.99027056E-04, 0.00000000E+00, 0.00000000E+00,-0.39055750E-02,-0.12347450E-01, 0.00000000E+00, 0.14431008E+01, 0.29517565E-01, 0.13871706E+14, 0.11627603E-05, 0.81986735E-06
     95189,    300.00,ALD2      , 0.62092626E+00, 0.98330621E-03, 0.21044573E-01, 0.40443457E-03, 0.00000000E+00, 0.19234812E+00,-0.15443650E+00, 0.10705799E+00,-0.14497402E+00, 0.00000000E+00,-0.35282952E-03, 0.00000000E+00, 0.45923516E-04,-0.22085712E-03,-0.10955060E-03, 0.92413677E-04, 0.00000000E+00, 0.00000000E+00,-0.34905870E-02,-0.45590485E-02, 0.00000000E+00, 0.63476062E+00, 0.29517565E-01, 0.13871706E+14, 0.10095222E-05, 0.16258327E-05
     95189,    300.00,HNO3      , 0.16431988E+01, 0.16184831E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.19509879E+00,-0.58132929E+00, 0.34462565E+00,-0.24667238E+00, 0.00000000E+00,-0.46343548E-03, 0.00000000E+00,-0.58559765E-03, 0.10102923E-02, 0.67859370E-03,-0.29581771E-03, 0.00000000E+00, 0.00000000E+00,-0.27965957E-01,-0.38293505E+00, 0.00000000E+00, 0.11062112E+01, 0.29517565E-01, 0.13871706E+14,-0.17408976E-05, 0.10594565E-05
     95189,    300.00,NXOY      , 0.93236037E-01,-0.98083122E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.26581338E-01,-0.23479845E-01, 0.14808411E-01,-0.20952998E-01, 0.00000000E+00,-0.65000568E-04, 0.00000000E+00, 0.75613475E-05,-0.21744061E-04,-0.22727625E-04, 0.48872080E-05, 0.00000000E+00, 0.00000000E+00,-0.59646432E-03,-0.42461478E-02, 0.00000000E+00, 0.84272645E-01, 0.29517565E-01, 0.13871706E+14, 0.16859700E-06, 0.18082815E-05
     95189,    300.00,NTR       , 0.37222368E+00, 0.92944800E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.12817009E+00,-0.10701953E+00, 0.66868648E-01,-0.81412286E-01, 0.00000000E+00,-0.22710818E-03, 0.00000000E+00, 0.28096196E-04,-0.99378354E-04,-0.39823120E-04, 0.58643174E-04, 0.00000000E+00, 0.00000000E+00,-0.69912506E-03,-0.56141680E-02, 0.00000000E+00, 0.37316763E+00, 0.29517565E-01, 0.13871706E+14, 0.45325694E-06, 0.12177004E-05
     95189,    400.00,NO        , 0.11991623E+00,-0.49131981E+00, 0.26662314E+00, 0.22517195E+00, 0.11804272E+00, 0.56772653E-04,-0.94549796E-02, 0.85505954E-03,-0.34767438E-01, 0.00000000E+00, 0.12828377E-07, 0.00000000E+00,-0.15318328E-03,-0.29550522E-03,-0.17790475E-03,-0.15648587E-03, 0.00000000E+00, 0.00000000E+00,-0.21382849E-03, 0.00000000E+00, 0.00000000E+00, 0.19412829E+00, 0.29512694E-01, 0.13871706E+14, 0.15429332E-05, 0.31403847E-05
     95189,    400.00,NO2       , 0.21399341E+01, 0.33665162E+00, 0.29543972E-01, 0.25019115E-01, 0.25132004E-01, 0.42435920E+00,-0.30510366E+00, 0.17727701E+00,-0.57001758E+00, 0.00000000E+00,-0.21441934E-03, 0.00000000E+00,-0.51064690E-04,-0.19948194E-02,-0.13103510E-02,-0.22522854E-04, 0.00000000E+00, 0.00000000E+00,-0.10708012E-01, 0.00000000E+00, 0.00000000E+00, 0.22685034E+01, 0.29512694E-01, 0.13871706E+14, 0.89934583E-05, 0.42026804E-05
     95189,    400.00,O3        , 0.38983093E+02,-0.58041376E+00, 0.00000000E+00, 0.00000000E+00,-0.11914650E-01, 0.16892683E+02,-0.14715303E+02, 0.99370079E+01,-0.10932752E+02, 0.00000000E+00,-0.16792859E+00, 0.00000000E+00, 0.14129846E-02,-0.10504272E-03, 0.11584269E-02, 0.33500374E-03, 0.00000000E+00, 0.00000000E+00,-0.11246617E-01, 0.00000000E+00, 0.00000000E+00, 0.39396023E+02, 0.29512694E-01, 0.13871706E+14,-0.67223068E-05, 0.17244159E-06
     95189,    400.00,PAR       , 0.15194935E+02,-0.17019316E-02, 0.11081756E+01, 0.14879435E-01, 0.00000000E+00, 0.45825586E+01,-0.38719330E+01, 0.23729787E+01,-0.35526562E+01, 0.00000000E+00,-0.17536141E-01, 0.00000000E+00, 0.29568523E-03,-0.58142887E-02,-0.37829003E-02, 0.10798564E-02, 0.00000000E+00, 0.00000000E+00,-0.31619181E-02, 0.00000000E+00, 0.00000000E+00, 0.15818344E+02, 0.29512694E-01, 0.13871706E+14, 0.27682090E-04, 0.18217971E-05
     95189,    400.00,TOL       , 0.31527403E+00,-0.13424511E-03, 0.49491804E-01, 0.56163594E-03, 0.00000000E+00, 0.59991639E-01,-0.57632357E-01, 0.27357005E-01,-0.70682965E-01, 0.00000000E+00,-0.83219325E-04, 0.00000000E+00,-0.78955534E-04,-0.17781749E-03,-0.16733045E-03, 0.25213872E-05, 0.00000000E+00, 0.00000000E+00,-0.39455938E-03,-0.48362449E-06, 0.00000000E+00, 0.32332724E+00, 0.29512694E-01, 0.13871706E+14, 0.52066696E-06, 0.16514742E-05
     95189,    400.00,ETH       , 0.25821072E+00,-0.82743919E-03, 0.41277621E-01, 0.14696941E-02, 0.00000000E+00, 0.54714356E-01,-0.49397722E-01, 0.25289243E-01,-0.62147189E-01, 0.00000000E+00,-0.63278727E-04, 0.00000000E+00,-0.54254710E-04,-0.16838188E-03,-0.12547571E-03, 0.37163001E-04, 0.00000000E+00, 0.00000000E+00,-0.10293674E-03, 0.00000000E+00, 0.00000000E+00, 0.26811346E+00, 0.29512694E-01, 0.13871706E+14, 0.13279997E-05, 0.51430852E-05
     95189,    400.00,OLE       , 0.19913751E+00,-0.42636180E-02, 0.36915768E-01, 0.83782768E-03, 0.00000000E+00, 0.37087731E-01,-0.25158107E-01, 0.19199807E-01,-0.47838353E-01, 0.00000000E+00,-0.16868495E-04, 0.00000000E+00,-0.37293907E-04,-0.16090772E-03,-0.11447960E-03, 0.22381033E-04, 0.00000000E+00, 0.00000000E+00,-0.10562001E-03, 0.00000000E+00, 0.00000000E+00, 0.21550660E+00, 0.29512694E-01, 0.13871706E+14, 0.82240183E-06, 0.41298185E-05
     95189,    400.00,PAN       , 0.48152333E+00, 0.33199736E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.21814232E+00,-0.15165050E+00, 0.94736837E-01,-0.11156579E+00, 0.00000000E+00,-0.70402795E-03, 0.00000000E+00, 0.14148699E-03,-0.15155581E-03,-0.40090163E-04, 0.69294365E-04, 0.00000000E+00, 0.00000000E+00,-0.93676397E-04,-0.52158666E-05, 0.00000000E+00, 0.53372264E+00, 0.29512694E-01, 0.13871706E+14, 0.26172805E-06, 0.54354177E-06
     95189,    400.00,ISOP      , 0.10735671E-02,-0.22642067E-03, 0.13114518E-03, 0.00000000E+00, 0.00000000E+00, 0.17245414E-03,-0.63248517E-04, 0.30113339E-04,-0.33665387E-03, 0.00000000E+00,-0.45300439E-06, 0.00000000E+00,-0.49237464E-07,-0.94547676E-06,-0.32248687E-06, 0.11341903E-05, 0.00000000E+00, 0.00000000E+00,-0.63465342E-06, 0.00000000E+00, 0.00000000E+00, 0.77969162E-03, 0.29512694E-01, 0.13871706E+14, 0.56526241E-08, 0.52652736E-05
     95189,    400.00,XYL       , 0.15978737E+00,-0.23506461E-03, 0.32549798E-01, 0.11322267E-02, 0.00000000E+00, 0.25708659E-01,-0.25317410E-01, 0.11056700E-01,-0.37885729E-01, 0.00000000E+00,-0.19369143E-04, 0.00000000E+00, 0.51189468E-05,-0.13237410E-03,-0.64812273E-04, 0.55974920E-05, 0.00000000E+00, 0.00000000E+00,-0.30893704E-03,-0.29358063E-06, 0.00000000E+00, 0.16628192E+00, 0.29512694E-01, 0.13871706E+14, 0.44104732E-06, 0.27602139E-05
     95189,    400.00,FORM      , 0.14428626E+01, 0.46952474E-02, 0.21751849E-01, 0.67687482E-02, 0.00000000E+00, 0.53151923E+00,-0.44696352E+00, 0.28270292E+00,-0.32331139E+00, 0.00000000E+00,-0.19311599E-02, 0.00000000E+00, 0.17291290E-03,-0.25685053E-03,-0.63176252E-04, 0.85209271E-04, 0.00000000E+00, 0.00000000E+00,-0.39871740E-02,-0.27811646E-01, 0.00000000E+00, 0.14862355E+01, 0.29512694E-01, 0.13871706E+14, 0.16028787E-05, 0.11109017E-05
     95189,    400.00,ALD2      , 0.63465589E+00, 0.81516622E-03, 0.22832153E-01, 0.40436786E-03, 0.00000000E+00, 0.20709883E+00,-0.16101569E+00, 0.10780998E+00,-0.13887657E+00, 0.00000000E+00,-0.37678410E-03, 0.00000000E+00, 0.85515807E-04,-0.22268307E-03,-0.93092363E-04, 0.96267344E-04, 0.00000000E+00, 0.00000000E+00,-0.36309129E-02,-0.10361799E-01, 0.00000000E+00, 0.65922147E+00, 0.29512694E-01, 0.13871706E+14, 0.85060776E-06, 0.13402661E-05
     95189,    400.00,HNO3      , 0.11060287E+01, 0.14779489E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.19358250E+00,-0.31799966E+00, 0.21697181E+00,-0.15627132E+00, 0.00000000E+00, 0.20428438E-03, 0.00000000E+00, 0.83022176E-04, 0.73881948E-03, 0.66268462E-03, 0.35807834E-05, 0.00000000E+00, 0.00000000E+00,-0.20242469E-01,-0.49406546E+00, 0.00000000E+00, 0.67749047E+00, 0.29512694E-01, 0.13871706E+14,-0.87803608E-06, 0.79386382E-06
     95189,    400.00,NXOY      , 0.84258735E-01, 0.24862322E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.25645571E-01,-0.21293202E-01, 0.13630621E-01,-0.17883459E-01, 0.00000000E+00,-0.60788101E-04, 0.00000000E+00, 0.17095452E-04,-0.17854196E-04,-0.16173912E-04, 0.10117629E-04, 0.00000000E+00, 0.00000000E+00,-0.47536378E-03,-0.85310536E-02, 0.00000000E+00, 0.77770621E-01, 0.29512694E-01, 0.13871706E+14, 0.13801265E-06, 0.16379624E-05
     95189,    400.00,NTR       , 0.37310606E+00, 0.76676911E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.13646197E+00,-0.10899182E+00, 0.66677712E-01,-0.77552348E-01, 0.00000000E+00,-0.24540082E-03, 0.00000000E+00, 0.75523159E-04,-0.82260769E-04,-0.21311183E-04, 0.61349921E-04, 0.00000000E+00, 0.00000000E+00,-0.67965069E-03,-0.12705419E-01, 0.00000000E+00, 0.37687141E+00, 0.29512694E-01, 0.13871706E+14, 0.24250036E-06, 0.64995021E-06
     95189,    500.00,NO        , 0.19409670E+00,-0.31844929E+00, 0.51779801E+00, 0.22627220E+00, 0.12563993E+00, 0.39457115E-02,-0.41169174E-01, 0.36194278E-02,-0.59363790E-01, 0.00000000E+00,-0.35908997E-05, 0.00000000E+00,-0.38000676E-03,-0.10313587E-02,-0.37324033E-03,-0.46755697E-03, 0.00000000E+00, 0.00000000E+00,-0.42334583E-03, 0.00000000E+00, 0.00000000E+00, 0.64971513E+00, 0.29507892E-01, 0.13871706E+14, 0.45338188E-05, 0.87559611E-05
     95189,    500.00,NO2       , 0.22681344E+01, 0.27520508E+00, 0.57451252E-01, 0.25141360E-01, 0.22038927E-01, 0.43978673E+00,-0.34801701E+00, 0.19421326E+00,-0.50243729E+00, 0.00000000E+00,-0.19219158E-03, 0.00000000E+00,-0.70467574E-03,-0.21254623E-02,-0.13899334E-02,-0.27844976E-03, 0.00000000E+00, 0.00000000E+00,-0.11453902E-01, 0.00000000E+00, 0.00000000E+00, 0.24153814E+01, 0.29507892E-01, 0.13871706E+14, 0.94592497E-05, 0.41704980E-05
     95189,    500.00,O3        , 0.39389610E+02,-0.36758220E+00, 0.00000000E+00, 0.00000000E+00,-0.68983897E-02, 0.17244171E+02,-0.15115620E+02, 0.99245205E+01,-0.11099833E+02, 0.00000000E+00,-0.16182452E+00, 0.00000000E+00, 0.10326983E-02,-0.36562151E-05, 0.13960992E-02,-0.11069653E-04, 0.00000000E+00, 0.00000000E+00,-0.76081920E-02, 0.00000000E+00, 0.00000000E+00, 0.39801353E+02, 0.29507892E-01, 0.13871706E+14, 0.13565389E-05, 0.34439001E-07
     95189,    500.00,PAR       , 0.15815770E+02,-0.23631123E-02, 0.15828838E+01, 0.14912925E-01, 0.00000000E+00, 0.48157330E+01,-0.41364546E+01, 0.24111528E+01,-0.34680376E+01, 0.00000000E+00,-0.17550614E-01, 0.00000000E+00, 0.11355463E-03,-0.70458497E-02,-0.41072532E-02, 0.40250079E-03, 0.00000000E+00, 0.00000000E+00,-0.36217982E-02, 0.00000000E+00, 0.00000000E+00, 0.17001816E+02, 0.29507892E-01, 0.13871706E+14, 0.26968190E-04, 0.17051455E-05
     95189,    500.00,TOL       , 0.32327461E+00,-0.30007699E-03, 0.63432701E-01, 0.56167645E-03, 0.00000000E+00, 0.61850298E-01,-0.61540812E-01, 0.27213298E-01,-0.64869441E-01, 0.00000000E+00,-0.83780084E-04, 0.00000000E+00,-0.83726438E-04,-0.22448986E-03,-0.19015925E-03,-0.23965034E-04, 0.00000000E+00, 0.00000000E+00,-0.45935338E-03,-0.94041241E-06, 0.00000000E+00, 0.34855643E+00, 0.29507892E-01, 0.13871706E+14, 0.57971130E-06, 0.17932472E-05
     95189,    500.00,ETH       , 0.26806983E+00,-0.10003260E-02, 0.65079466E-01, 0.14694550E-02, 0.00000000E+00, 0.59332356E-01,-0.53311873E-01, 0.25347605E-01,-0.58334850E-01, 0.00000000E+00,-0.63675659E-04, 0.00000000E+00,-0.56698762E-04,-0.22096986E-03,-0.14697375E-03, 0.77592313E-05, 0.00000000E+00, 0.00000000E+00,-0.12496795E-03, 0.00000000E+00, 0.00000000E+00, 0.30604789E+00, 0.29507892E-01, 0.13871706E+14, 0.17609666E-05, 0.65690592E-05
     95189,    500.00,OLE       , 0.21547154E+00,-0.43874397E-02, 0.47216937E-01, 0.83769136E-03, 0.00000000E+00, 0.41727167E-01,-0.30020393E-01, 0.19452808E-01,-0.44974923E-01, 0.00000000E+00,-0.18049102E-04, 0.00000000E+00,-0.60630089E-04,-0.20273082E-03,-0.13409756E-03, 0.58896749E-05, 0.00000000E+00, 0.00000000E+00,-0.11918217E-03, 0.00000000E+00, 0.00000000E+00, 0.24479584E+00, 0.29507892E-01, 0.13871706E+14, 0.12504026E-05, 0.58030987E-05
     95189,    500.00,PAN       , 0.53363580E+00, 0.12662850E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.23282079E+00,-0.17053540E+00, 0.10385691E+00,-0.11974134E+00, 0.00000000E+00,-0.76816225E-03, 0.00000000E+00, 0.10464054E-03,-0.16218974E-03,-0.30527000E-04, 0.49701051E-04, 0.00000000E+00, 0.00000000E+00,-0.10951752E-03,-0.10566499E-04, 0.00000000E+00, 0.58037692E+00, 0.29507892E-01, 0.13871706E+14, 0.48075390E-06, 0.90090265E-06
     95189,    500.00,ISOP      , 0.77956473E-03,-0.11237217E-03, 0.30369099E-03, 0.00000000E+00, 0.00000000E+00, 0.11983499E-03,-0.82598242E-04, 0.33321121E-04,-0.21634401E-03, 0.00000000E+00,-0.47175163E-06, 0.00000000E+00,-0.30226570E-06,-0.11740960E-05,-0.28502936E-06, 0.45331672E-06, 0.00000000E+00, 0.00000000E+00,-0.59395637E-06, 0.00000000E+00, 0.00000000E+00, 0.82273001E-03, 0.29507892E-01, 0.13871706E+14, 0.63631962E-08, 0.81624985E-05
     95189,    500.00,XYL       , 0.16625486E+00,-0.54615847E-03, 0.46744887E-01, 0.11320425E-02, 0.00000000E+00, 0.27682928E-01,-0.29059906E-01, 0.11332619E-01,-0.34676868E-01, 0.00000000E+00,-0.19964611E-04, 0.00000000E+00, 0.22395259E-05,-0.17085478E-03,-0.73929958E-04,-0.16581187E-04, 0.00000000E+00, 0.00000000E+00,-0.36320352E-03,-0.57703289E-06, 0.00000000E+00, 0.18822215E+00, 0.29507892E-01, 0.13871706E+14, 0.62194408E-06, 0.37409075E-05
     95189,    500.00,FORM      , 0.14859936E+01, 0.65065823E-02, 0.28841546E-01, 0.67813993E-02, 0.00000000E+00, 0.56808960E+00,-0.45898238E+00, 0.28563142E+00,-0.32433015E+00, 0.00000000E+00,-0.19509064E-02, 0.00000000E+00, 0.22602947E-03,-0.31036072E-03,-0.41522842E-04, 0.78534482E-04, 0.00000000E+00, 0.00000000E+00,-0.43646051E-02,-0.53112119E-01, 0.00000000E+00, 0.15390582E+01, 0.29507892E-01, 0.13871706E+14, 0.14967951E-05, 0.10072688E-05
     95189,    500.00,ALD2      , 0.65911424E+00, 0.11350862E-02, 0.31831868E-01, 0.40430209E-03, 0.00000000E+00, 0.22344671E+00,-0.16940971E+00, 0.10845181E+00,-0.13551749E+00, 0.00000000E+00,-0.40744408E-03, 0.00000000E+00, 0.10294358E-03,-0.25167933E-03,-0.82401893E-04, 0.94933806E-04, 0.00000000E+00, 0.00000000E+00,-0.40832097E-02,-0.20000445E-01, 0.00000000E+00, 0.69483018E+00, 0.29507892E-01, 0.13871706E+14, 0.67365170E-06, 0.10220562E-05
     95189,    500.00,HNO3      , 0.67738020E+00, 0.10664143E+00, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.20901564E+00,-0.13917586E+00, 0.11963204E+00,-0.94471000E-01, 0.00000000E+00, 0.35159683E-03, 0.00000000E+00, 0.75898832E-03, 0.23514888E-03, 0.50505612E-03, 0.23826986E-03, 0.00000000E+00, 0.00000000E+00,-0.14038487E-01,-0.49825567E+00, 0.00000000E+00, 0.36881691E+00, 0.29507892E-01, 0.13871706E+14,-0.46756460E-06, 0.69025430E-06
     95189,    500.00,NXOY      , 0.77757962E-01,-0.65655813E-01, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.21484476E-01,-0.16647518E-01, 0.10561201E-01,-0.13233999E-01, 0.00000000E+00,-0.46843776E-04, 0.00000000E+00, 0.23939980E-04,-0.11541443E-04,-0.82133674E-05, 0.12768620E-04, 0.00000000E+00, 0.00000000E+00,-0.25477746E-03,-0.12232894E-01, 0.00000000E+00, 0.17488529E-02, 0.29507892E-01, 0.13871706E+14, 0.10318251E-06, 0.13269703E-05
     95189,    500.00,NTR       , 0.37681010E+00, 0.73335442E-03, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.14734478E+00,-0.10929471E+00, 0.66136442E-01,-0.75547531E-01, 0.00000000E+00,-0.26029840E-03, 0.00000000E+00, 0.12211005E-03,-0.78034325E-04,-0.46334098E-05, 0.72114475E-04, 0.00000000E+00, 0.00000000E+00,-0.69654541E-03,-0.24109038E-01, 0.00000000E+00, 0.38122845E+00, 0.29507892E-01, 0.13871706E+14, 0.33975979E-06, 0.90167384E-06
     95189,    600.00,NO        , 0.64961344E+00,-0.16200033E+00, 0.94671804E+00, 0.23129144E+00, 0.12343742E+00, 0.62137924E-01,-0.18340640E+00, 0.33944398E-01,-0.15641317E+00, 0.00000000E+00,-0.47374211E-04, 0.00000000E+00,-0.99398952E-03,-0.26477003E-02,-0.88176492E-03,-0.12527640E-02, 0.00000000E+00, 0.00000000E+00,-0.99246902E-03, 0.00000000E+00, 0.00000000E+00, 0.15385196E+01, 0.29503275E-01, 0.13871706E+14, 0.12928804E-04, 0.13656446E-04
     95189,    600.00,NO2       , 0.24150035E+01, 0.13175188E+00, 0.10511143E+00, 0.25699066E-01, 0.22314457E-01, 0.45232761E+00,-0.41248810E+00, 0.20818615E+00,-0.41132352E+00, 0.00000000E+00,-0.21167172E-03, 0.00000000E+00,-0.10694657E-02,-0.20374011E-02,-0.11887115E-02,-0.55756530E-03, 0.00000000E+00, 0.00000000E+00,-0.11931668E-01, 0.00000000E+00, 0.00000000E+00, 0.25195954E+01, 0.29503275E-01, 0.13871706E+14, 0.93894541E-05, 0.38879671E-05
     95189,    600.00,O3        , 0.39795124E+02, 0.81932560E-01, 0.00000000E+00, 0.00000000E+00,-0.14525774E-01, 0.17573269E+02,-0.15572643E+02, 0.99188824E+01,-0.11279321E+02, 0.00000000E+00,-0.16221666E+00, 0.00000000E+00, 0.16000867E-03,-0.18796403E-04, 0.14426304E-02,-0.33094219E-03, 0.00000000E+00, 0.00000000E+00,-0.11654038E-01, 0.00000000E+00, 0.00000000E+00, 0.40330101E+02, 0.29503275E-01, 0.13871706E+14,-0.29693881E-05, 0.74616885E-07
     95189,    600.00,PAR       , 0.16999155E+02,-0.11142511E-01, 0.25493705E+01, 0.16672004E-01, 0.00000000E+00, 0.50624800E+01,-0.45817847E+01, 0.24320595E+01,-0.34214678E+01, 0.00000000E+00,-0.18001722E-01, 0.00000000E+00,-0.11686212E-02,-0.95897792E-02,-0.48768553E-02,-0.13231867E-02, 0.00000000E+00, 0.00000000E+00,-0.48143738E-02, 0.00000000E+00, 0.00000000E+00, 0.19005617E+02, 0.29503275E-01, 0.13871706E+14, 0.50605391E-04, 0.29769355E-05
     95189,    600.00,TOL       , 0.34850189E+00,-0.23088050E-02, 0.91105476E-01, 0.56196511E-03, 0.00000000E+00, 0.65197408E-01,-0.70858486E-01, 0.26923852E-01,-0.60314529E-01, 0.00000000E+00,-0.83182480E-04, 0.00000000E+00,-0.11548712E-03,-0.31001639E-03,-0.23204240E-03,-0.83115672E-04, 0.00000000E+00, 0.00000000E+00,-0.60907111E-03,-0.69042517E-06, 0.00000000E+00, 0.39737591E+00, 0.29503275E-01, 0.13871706E+14, 0.76682051E-06, 0.22003339E-05
     95189,    600.00,ETH       , 0.30599999E+00,-0.34700960E-02, 0.10577587E+00, 0.40744310E-02, 0.00000000E+00, 0.66158883E-01,-0.65484762E-01, 0.25711512E-01,-0.57190500E-01, 0.00000000E+00,-0.63185667E-04, 0.00000000E+00,-0.97695796E-04,-0.33634383E-03,-0.18927820E-03,-0.64427273E-04, 0.00000000E+00, 0.00000000E+00,-0.17892821E-03, 0.00000000E+00, 0.00000000E+00, 0.38064826E+00, 0.29503275E-01, 0.13871706E+14, 0.27677004E-05, 0.90447720E-05
     95189,    600.00,OLE       , 0.24475753E+00,-0.91650467E-02, 0.65528892E-01, 0.93765062E-03, 0.00000000E+00, 0.46028879E-01,-0.39138362E-01, 0.19466812E-01,-0.42114411E-01, 0.00000000E+00,-0.19058771E-04, 0.00000000E+00,-0.10483146E-03,-0.26545674E-03,-0.16124856E-03,-0.30466490E-04, 0.00000000E+00, 0.00000000E+00,-0.14822592E-03, 0.00000000E+00, 0.00000000E+00, 0.28557417E+00, 0.29503275E-01, 0.13871706E+14, 0.15148463E-05, 0.61891715E-05
     95189,    600.00,PAN       , 0.58028609E+00, 0.22142017E-02, 0.00000000E+00, 0.00000000E+00, 0.00000000E+00, 0.24068013E+00,-0.18946640E+00, 0.11110233E+00,-0.12529840E+00, 0.00000000E+00,-0.84204535E-03, 0.00000000E+00, 0.52776519E-04,-0.16085515E-03,-0.14410875E-04, 0.29764729E-04, 0.00000000E+00, 0.00000000E+00,-0.12539017E-03,-0.74597624E-05, 0.00000000E+00, 0.61845052E+00, 0.29503275E-01, 0.13871706E+14, 0.19840699E-06, 0.34191237E-06
     95189,    600.00,ISOP      , 0.82260126E-03,-0.97013144E-04, 0.19878950E-02, 0.00000000E+00, 0.00000000E+00, 0.23067684E-03,-0.19372298E-03, 0.12997049E-03,-0.31280855E-03, 0.00000000E+00,-0.59951219E-06, 0.00000000E+00,-0.12318595E-05,-0.19908819E-05,-0.33449541E-06,-0.29685037E-06, 0.00000000E+00, 0.00000000E+00,-0.17741418E-05, 0.00000000E+00, 0.00000000E+00, 0.25613823E-02, 0.29503275E-01, 0.13871706E+14, 0.10973026E-07, 0.55199221E-05
     95189,    600.00,XYL       , 0.18819271E+00,-0.39801309E-02, 0.72948568E-01, 0.11318801E-02, 0.00000000E+00, 0.30095881E-01,-0.37301026E-01, 0.11730760E-01,-0.32833599E-01, 0.00000000E+00,-0.19662737E-04, 0.00000000E+00,-0.23680210E-04,-0.24015398E-03,-0.92580485E-04,-0.67630688E-04, 0.00000000E+00, 0.00000000E+00,-0.49257663E-03,-0.46847939E-06, 0.00000000E+00, 0.22904925E+00, 0.29503275E-01, 0.13871706E+14, 0.97533677E-06, 0.51826496E-05
     95189,    600.00,FORM      , 0.15388174E+01, 0.74380492E-02, 0.41477758E-01, 0.68237954E-02, 0.00000000E+00, 0.60492897E+00,-0.47989923E+00, 0.29153144E+00,-0.32909912E+00, 0.00000000E+00,-0.21365038E-02, 0.00000000E+00, 0.19868571E-03,-0.41514038E-03,-0.30196592E-04, 0.43639055E-04, 0.00000000E+00, 0.00000000E+00,-0.52358848E-02,-0.36915328E-01, 0.00000000E+00, 0.16375306E+01, 0.29503275E-01, 0.13871706E+14, 0.22543481E-05, 0.14649873E-05
     95189,    600.00,ALD2      , 0.69472146E+00, 0.18763571E-02, 0.49634431E-01, 0.40448550E-03, 0.00000000E+00, 0.24078621E+00,-0.18292660E+00, 0.10914545E+00,-0.13400485E+00, 0.00000000E+00,-0.45751836E-03, 0.00000000E+00, 0.81823979E-04,-0.31502076E-03,-0.80180471E-04, 0.70816670E-04, 0.00000000E+00, 0.00000000E+00,-0.50921305E-02,-0.14178337E-01, 0.00000000E+00, 0.75966769E+00, 0.29503275E-01, 0.13871706E+14, 0.13392146E-05, 0.19276999E-05
